Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:17:28.403000,NOR,4,0 days 00:01:47.735000,11.0,1.0,,0 days 01:17:22.431000,0 days 00:00:32.917000,0 days 00:00:47.442000,0 days 00:00:27.376000,0 days 01:16:13.609000,0 days 01:17:01.051000,0 days 01:17:28.427000,275.0,234.0,,311.0,False,INTERMEDIATE,11.0,True,McLaren,0 days 01:15:40.668000,2025-07-06 14:23:21.281,1,2.0,False,,False,False
0 days 01:19:38.854000,NOR,4,0 days 00:02:10.451000,12.0,2.0,0 days 01:17:53.064000,,0 days 00:00:55.268000,0 days 00:00:46.176000,0 days 00:00:29.007000,0 days 01:18:23.695000,0 days 01:19:09.871000,0 days 01:19:38.878000,278.0,241.0,210.0,301.0,False,INTERMEDIATE,1.0,True,McLaren,0 days 01:17:28.403000,2025-07-06 14:25:09.016,1,4.0,False,,False,False
0 days 01:21:28.459000,NOR,4,0 days 00:01:49.605000,13.0,2.0,,,0 days 00:00:33.267000,0 days 00:00:46.498000,0 days 00:00:29.840000,0 days 01:20:12.145000,0 days 01:20:58.643000,0 days 01:21:28.483000,282.0,242.0,203.0,309.0,False,INTERMEDIATE,2.0,True,McLaren,0 days 01:19:38.854000,2025-07-06 14:27:19.467,12,3.0,False,,False,True
0 days 01:23:47.319000,NOR,4,0 days 00:02:18.860000,14.0,2.0,,,0 days 00:00:43.187000,0 days 00:00:59.652000,0 days 00:00:36.021000,0 days 01:22:11.670000,0 days 01:23:11.322000,0 days 01:23:47.343000,219.0,179.0,153.0,263.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 01:21:28.459000,2025-07-06 14:29:09.072,14,3.0,False,,False,False
0 days 01:26:25.017000,NOR,4,,15.0,2.0,,,0 days 00:00:44.707000,0 days 00:01:07.153000,0 days 00:00:45.666000,0 days 01:24:32.222000,0 days 01:25:39.392000,0 days 01:26:25.070000,262.0,109.0,93.0,217.0,False,INTERMEDIATE,4.0,True,McLaren,0 days 01:23:47.319000,2025-07-06 14:31:27.932,4,3.0,False,,False,False
0 days 01:29:09.462000,NOR,4,,16.0,2.0,,,0 days 00:00:50.792000,0 days 00:01:11.090000,0 days 00:00:42.621000,0 days 01:27:15.801000,0 days 01:28:26.865000,0 days 01:29:09.592000,228.0,125.0,91.0,240.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 01:26:25.017000,2025-07-06 14:34:05.630,4,3.0,False,,False,False
0 days 01:32:04.860000,NOR,4,,17.0,2.0,,,0 days 00:00:50.478000,0 days 00:01:07.521000,0 days 00:00:57.435000,0 days 01:30:00.020000,0 days 01:31:07.655000,0 days 01:32:04.884000,267.0,145.0,190.0,75.0,False,INTERMEDIATE,6.0,True,McLaren,0 days 01:29:09.462000,2025-07-06 14:36:50.075,41,3.0,False,,False,False
0 days 01:34:04.684000,NOR,4,0 days 00:01:59.824000,18.0,2.0,,,0 days 00:00:36.625000,0 days 00:00:45.735000,0 days 00:00:37.464000,0 days 01:32:41.509000,0 days 01:33:27.244000,0 days 01:34:04.708000,284.0,237.0,112.0,299.0,False,INTERMEDIATE,7.0,True,McLaren,0 days 01:32:04.860000,2025-07-06 14:39:45.473,124,3.0,False,,False,False
0 days 01:36:44.735000,NOR,4,,19.0,2.0,,,0 days 00:00:44.318000,0 days 00:01:10.013000,0 days 00:00:45.726000,0 days 01:34:49.020000,0 days 01:35:59.095000,0 days 01:36:45.192000,252.0,129.0,120.0,266.0,False,INTERMEDIATE,8.0,True,McLaren,0 days 01:34:04.684000,2025-07-06 14:41:45.297,4,3.0,False,,False,False
0 days 01:39:27.657000,NOR,4,,20.0,2.0,,,0 days 00:00:48.136000,0 days 00:01:09.800000,0 days 00:00:44.888000,0 days 01:37:33.027000,0 days 01:38:42.793000,0 days 01:39:27.699000,256.0,99.0,79.0,242.0,False,INTERMEDIATE,9.0,True,McLaren,0 days 01:36:44.735000,2025-07-06 14:44:25.348,4,3.0,False,,False,False
0 days 01:42:07.661000,NOR,4,,21.0,2.0,,,0 days 00:00:49.517000,0 days 00:01:04.954000,0 days 00:00:45.656000,0 days 01:40:17.095000,0 days 01:41:22.198000,0 days 01:42:07.817000,,102.0,204.0,75.0,False,INTERMEDIATE,10.0,True,McLaren,0 days 01:39:27.657000,2025-07-06 14:47:08.270,41,2.0,False,,False,False
0 days 01:43:53,NOR,4,0 days 00:01:45.339000,22.0,2.0,,,0 days 00:00:33.952000,0 days 00:00:43.261000,0 days 00:00:28.126000,0 days 01:42:41.637000,0 days 01:43:24.898000,0 days 01:43:53.024000,287.0,245.0,226.0,300.0,False,INTERMEDIATE,11.0,True,McLaren,0 days 01:42:07.661000,2025-07-06 14:49:48.274,12,2.0,False,,False,True
0 days 01:45:35.383000,NOR,4,0 days 00:01:42.383000,23.0,2.0,,,0 days 00:00:32.364000,0 days 00:00:42.160000,0 days 00:00:27.859000,0 days 01:44:25.388000,0 days 01:45:07.548000,0 days 01:45:35.407000,289.0,246.0,226.0,304.0,True,INTERMEDIATE,12.0,True,McLaren,0 days 01:43:53,2025-07-06 14:51:33.613,1,2.0,False,,False,True
0 days 01:47:17.217000,NOR,4,0 days 00:01:41.834000,24.0,2.0,,,0 days 00:00:32.087000,0 days 00:00:41.871000,0 days 00:00:27.876000,0 days 01:46:07.494000,0 days 01:46:49.365000,0 days 01:47:17.241000,291.0,245.0,227.0,303.0,True,INTERMEDIATE,13.0,True,McLaren,0 days 01:45:35.383000,2025-07-06 14:53:15.996,1,2.0,False,,False,True
0 days 01:48:59.234000,NOR,4,0 days 00:01:42.017000,25.0,2.0,,,0 days 00:00:31.971000,0 days 00:00:42.110000,0 days 00:00:27.936000,0 days 01:47:49.212000,0 days 01:48:31.322000,0 days 01:48:59.258000,,246.0,230.0,304.0,False,INTERMEDIATE,14.0,True,McLaren,0 days 01:47:17.217000,2025-07-06 14:54:57.830,1,2.0,False,,False,True
0 days 01:50:41.238000,NOR,4,0 days 00:01:42.004000,26.0,2.0,,,0 days 00:00:32.026000,0 days 00:00:42.045000,0 days 00:00:27.933000,0 days 01:49:31.284000,0 days 01:50:13.329000,0 days 01:50:41.262000,292.0,245.0,230.0,302.0,False,INTERMEDIATE,15.0,True,McLaren,0 days 01:48:59.234000,2025-07-06 14:56:39.847,1,2.0,False,,False,True
0 days 01:52:23.334000,NOR,4,0 days 00:01:42.096000,27.0,2.0,,,0 days 00:00:31.862000,0 days 00:00:42.047000,0 days 00:00:28.187000,0 days 01:51:13.124000,0 days 01:51:55.171000,0 days 01:52:23.358000,,242.0,228.0,304.0,False,INTERMEDIATE,16.0,True,McLaren,0 days 01:50:41.238000,2025-07-06 14:58:21.851,1,2.0,False,,False,True
0 days 01:54:05.696000,NOR,4,0 days 00:01:42.362000,28.0,2.0,,,0 days 00:00:31.994000,0 days 00:00:42.051000,0 days 00:00:28.317000,0 days 01:52:55.352000,0 days 01:53:37.403000,0 days 01:54:05.720000,293.0,244.0,221.0,304.0,False,INTERMEDIATE,17.0,True,McLaren,0 days 01:52:23.334000,2025-07-06 15:00:03.947,1,2.0,False,,False,True
0 days 01:55:48.330000,NOR,4,0 days 00:01:42.634000,29.0,2.0,,,0 days 00:00:32.082000,0 days 00:00:42.298000,0 days 00:00:28.254000,0 days 01:54:37.802000,0 days 01:55:20.100000,0 days 01:55:48.354000,291.0,243.0,229.0,304.0,False,INTERMEDIATE,18.0,True,McLaren,0 days 01:54:05.696000,2025-07-06 15:01:46.309,1,2.0,False,,False,True
0 days 01:57:30.733000,NOR,4,0 days 00:01:42.403000,30.0,2.0,,,0 days 00:00:32.014000,0 days 00:00:42.095000,0 days 00:00:28.294000,0 days 01:56:20.368000,0 days 01:57:02.463000,0 days 01:57:30.757000,294.0,243.0,229.0,305.0,False,INTERMEDIATE,19.0,True,McLaren,0 days 01:55:48.330000,2025-07-06 15:03:28.943,1,2.0,False,,False,True
0 days 01:59:12.820000,NOR,4,0 days 00:01:42.087000,31.0,2.0,,,0 days 00:00:31.974000,0 days 00:00:42.140000,0 days 00:00:27.973000,0 days 01:58:02.731000,0 days 01:58:44.871000,0 days 01:59:12.844000,291.0,245.0,231.0,303.0,False,INTERMEDIATE,20.0,True,McLaren,0 days 01:57:30.733000,2025-07-06 15:05:11.346,1,2.0,False,,False,True
0 days 02:00:54.745000,NOR,4,0 days 00:01:41.925000,32.0,2.0,,,0 days 00:00:31.920000,0 days 00:00:41.948000,0 days 00:00:28.057000,0 days 01:59:44.764000,0 days 02:00:26.712000,0 days 02:00:54.769000,295.0,245.0,229.0,306.0,False,INTERMEDIATE,21.0,True,McLaren,0 days 01:59:12.820000,2025-07-06 15:06:53.433,1,2.0,False,,False,True
0 days 02:02:36.156000,NOR,4,0 days 00:01:41.411000,33.0,2.0,,,0 days 00:00:31.961000,0 days 00:00:41.733000,0 days 00:00:27.717000,0 days 02:01:26.730000,0 days 02:02:08.463000,0 days 02:02:36.180000,292.0,246.0,233.0,303.0,True,INTERMEDIATE,22.0,True,McLaren,0 days 02:00:54.745000,2025-07-06 15:08:35.358,1,2.0,False,,False,True
0 days 02:04:17.292000,NOR,4,0 days 00:01:41.136000,34.0,2.0,,,0 days 00:00:31.952000,0 days 00:00:41.696000,0 days 00:00:27.488000,0 days 02:03:08.132000,0 days 02:03:49.828000,0 days 02:04:17.316000,294.0,244.0,233.0,306.0,True,INTERMEDIATE,23.0,True,McLaren,0 days 02:02:36.156000,2025-07-06 15:10:16.769,1,2.0,False,,False,True
0 days 02:05:58.395000,NOR,4,0 days 00:01:41.103000,35.0,2.0,,,0 days 00:00:31.757000,0 days 00:00:41.819000,0 days 00:00:27.527000,0 days 02:04:49.073000,0 days 02:05:30.892000,0 days 02:05:58.419000,292.0,245.0,232.0,303.0,True,INTERMEDIATE,24.0,True,McLaren,0 days 02:04:17.292000,2025-07-06 15:11:57.905,1,2.0,False,,False,True
