Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:57:40.547000,RUS,63,0 days 00:01:47.450000,20.0,2.0,,,0 days 00:00:31.087000,0 days 00:00:47.636000,0 days 00:00:28.727000,0 days 02:56:24.261000,0 days 02:57:11.897000,0 days 02:57:40.624000,329.0,206.0,218.0,316.0,False,MEDIUM,8.0,True,Mercedes,0 days 02:55:53.097000,2025-07-27 15:01:21.067,1,5.0,False,,False,True
0 days 02:59:28.090000,RUS,63,0 days 00:01:47.543000,21.0,2.0,,,0 days 00:00:31.037000,0 days 00:00:47.801000,0 days 00:00:28.705000,0 days 02:58:11.661000,0 days 02:58:59.462000,0 days 02:59:28.167000,327.0,203.0,220.0,315.0,False,MEDIUM,9.0,True,Mercedes,0 days 02:57:40.547000,2025-07-27 15:03:08.517,1,5.0,False,,False,True
0 days 03:01:15.612000,RUS,63,0 days 00:01:47.522000,22.0,2.0,,,0 days 00:00:30.977000,0 days 00:00:47.823000,0 days 00:00:28.722000,0 days 02:59:59.144000,0 days 03:00:46.967000,0 days 03:01:15.689000,325.0,205.0,219.0,318.0,False,MEDIUM,10.0,True,Mercedes,0 days 02:59:28.090000,2025-07-27 15:04:56.060,1,5.0,False,,False,True
0 days 03:03:02.834000,RUS,63,0 days 00:01:47.222000,23.0,2.0,,,0 days 00:00:30.989000,0 days 00:00:47.567000,0 days 00:00:28.666000,0 days 03:01:46.678000,0 days 03:02:34.245000,0 days 03:03:02.911000,327.0,206.0,219.0,316.0,True,MEDIUM,11.0,True,Mercedes,0 days 03:01:15.612000,2025-07-27 15:06:43.582,1,5.0,False,,False,True
0 days 03:04:50.236000,RUS,63,0 days 00:01:47.402000,24.0,2.0,,,0 days 00:00:30.938000,0 days 00:00:47.746000,0 days 00:00:28.718000,0 days 03:03:33.849000,0 days 03:04:21.595000,0 days 03:04:50.313000,328.0,208.0,219.0,315.0,False,MEDIUM,12.0,True,Mercedes,0 days 03:03:02.834000,2025-07-27 15:08:30.804,1,5.0,False,,False,True
0 days 03:06:37.413000,RUS,63,0 days 00:01:47.177000,25.0,2.0,,,0 days 00:00:30.901000,0 days 00:00:47.459000,0 days 00:00:28.817000,0 days 03:05:21.214000,0 days 03:06:08.673000,0 days 03:06:37.490000,327.0,204.0,220.0,316.0,True,MEDIUM,13.0,True,Mercedes,0 days 03:04:50.236000,2025-07-27 15:10:18.206,1,5.0,False,,False,True
0 days 03:08:24.433000,RUS,63,0 days 00:01:47.020000,26.0,2.0,,,0 days 00:00:30.935000,0 days 00:00:47.449000,0 days 00:00:28.636000,0 days 03:07:08.425000,0 days 03:07:55.874000,0 days 03:08:24.510000,328.0,205.0,220.0,,True,MEDIUM,14.0,True,Mercedes,0 days 03:06:37.413000,2025-07-27 15:12:05.383,1,5.0,False,,False,True
0 days 03:10:11.576000,RUS,63,0 days 00:01:47.143000,27.0,2.0,,,0 days 00:00:30.874000,0 days 00:00:47.506000,0 days 00:00:28.763000,0 days 03:08:55.384000,0 days 03:09:42.890000,0 days 03:10:11.653000,327.0,205.0,220.0,,False,MEDIUM,15.0,True,Mercedes,0 days 03:08:24.433000,2025-07-27 15:13:52.403,1,5.0,False,,False,True
0 days 03:11:58.685000,RUS,63,0 days 00:01:47.109000,28.0,2.0,,,0 days 00:00:30.964000,0 days 00:00:47.443000,0 days 00:00:28.702000,0 days 03:10:42.617000,0 days 03:11:30.060000,0 days 03:11:58.762000,,208.0,219.0,317.0,False,MEDIUM,16.0,True,Mercedes,0 days 03:10:11.576000,2025-07-27 15:15:39.546,1,5.0,False,,False,True
0 days 03:13:45.889000,RUS,63,0 days 00:01:47.204000,29.0,2.0,,,0 days 00:00:31.011000,0 days 00:00:47.453000,0 days 00:00:28.740000,0 days 03:12:29.773000,0 days 03:13:17.226000,0 days 03:13:45.966000,326.0,207.0,220.0,315.0,False,MEDIUM,17.0,True,Mercedes,0 days 03:11:58.685000,2025-07-27 15:17:26.655,1,5.0,False,,False,True
