Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:45:46.401000,RUS,63,0 days 00:01:45.370000,23.0,2.0,,,0 days 00:00:32.932000,0 days 00:00:43.933000,0 days 00:00:28.505000,0 days 01:44:33.975000,0 days 01:45:17.908000,0 days 01:45:46.413000,299.0,246.0,225.0,307.0,False,INTERMEDIATE,13.0,True,Mercedes,0 days 01:44:01.031000,2025-07-06 14:51:41.644,1,7.0,False,,False,True
0 days 01:47:30.424000,RUS,63,0 days 00:01:44.023000,24.0,2.0,,,0 days 00:00:32.574000,0 days 00:00:43.337000,0 days 00:00:28.112000,0 days 01:46:18.987000,0 days 01:47:02.324000,0 days 01:47:30.436000,302.0,248.0,228.0,307.0,False,INTERMEDIATE,14.0,True,Mercedes,0 days 01:45:46.401000,2025-07-06 14:53:27.014,1,6.0,False,,False,True
0 days 01:49:14.727000,RUS,63,0 days 00:01:44.303000,25.0,2.0,,,0 days 00:00:32.245000,0 days 00:00:43.464000,0 days 00:00:28.594000,0 days 01:48:02.681000,0 days 01:48:46.145000,0 days 01:49:14.739000,,248.0,225.0,309.0,False,INTERMEDIATE,15.0,True,Mercedes,0 days 01:47:30.424000,2025-07-06 14:55:11.037,1,6.0,False,,False,True
0 days 01:50:59.617000,RUS,63,0 days 00:01:44.890000,26.0,2.0,,,0 days 00:00:32.417000,0 days 00:00:43.440000,0 days 00:00:29.033000,0 days 01:49:47.156000,0 days 01:50:30.596000,0 days 01:50:59.629000,300.0,242.0,227.0,310.0,False,INTERMEDIATE,16.0,True,Mercedes,0 days 01:49:14.727000,2025-07-06 14:56:55.340,1,7.0,False,,False,True
0 days 01:52:43.471000,RUS,63,0 days 00:01:43.854000,27.0,2.0,,,0 days 00:00:32.288000,0 days 00:00:42.960000,0 days 00:00:28.606000,0 days 01:51:31.917000,0 days 01:52:14.877000,0 days 01:52:43.483000,301.0,242.0,226.0,309.0,False,INTERMEDIATE,17.0,True,Mercedes,0 days 01:50:59.617000,2025-07-06 14:58:40.230,1,7.0,False,,False,True
0 days 01:54:27.140000,RUS,63,0 days 00:01:43.669000,28.0,2.0,,,0 days 00:00:32.295000,0 days 00:00:42.763000,0 days 00:00:28.611000,0 days 01:53:15.778000,0 days 01:53:58.541000,0 days 01:54:27.152000,300.0,242.0,225.0,306.0,False,INTERMEDIATE,18.0,True,Mercedes,0 days 01:52:43.471000,2025-07-06 15:00:24.084,1,7.0,False,,False,True
0 days 01:56:11.009000,RUS,63,0 days 00:01:43.869000,29.0,2.0,,,0 days 00:00:32.294000,0 days 00:00:42.904000,0 days 00:00:28.671000,0 days 01:54:59.446000,0 days 01:55:42.350000,0 days 01:56:11.021000,,243.0,222.0,308.0,False,INTERMEDIATE,19.0,True,Mercedes,0 days 01:54:27.140000,2025-07-06 15:02:07.753,1,7.0,False,,False,True
0 days 01:57:55.723000,RUS,63,0 days 00:01:44.714000,30.0,2.0,,,0 days 00:00:32.581000,0 days 00:00:43.329000,0 days 00:00:28.804000,0 days 01:56:43.602000,0 days 01:57:26.931000,0 days 01:57:55.735000,299.0,246.0,222.0,308.0,False,INTERMEDIATE,20.0,True,Mercedes,0 days 01:56:11.009000,2025-07-06 15:03:51.622,1,7.0,False,,False,True
0 days 01:59:40.429000,RUS,63,0 days 00:01:44.706000,31.0,2.0,,,0 days 00:00:32.473000,0 days 00:00:43.362000,0 days 00:00:28.871000,0 days 01:58:28.208000,0 days 01:59:11.570000,0 days 01:59:40.441000,302.0,242.0,229.0,308.0,False,INTERMEDIATE,21.0,True,Mercedes,0 days 01:57:55.723000,2025-07-06 15:05:36.336,1,7.0,False,,False,True
0 days 02:01:24.615000,RUS,63,0 days 00:01:44.186000,32.0,2.0,,,0 days 00:00:32.464000,0 days 00:00:43.019000,0 days 00:00:28.703000,0 days 02:00:12.905000,0 days 02:00:55.924000,0 days 02:01:24.627000,300.0,245.0,227.0,312.0,False,INTERMEDIATE,22.0,True,Mercedes,0 days 01:59:40.429000,2025-07-06 15:07:21.042,1,7.0,False,,False,True
