Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:11:04.761000,NOR,4,0 days 00:01:23.050000,11.0,1.0,,,0 days 00:00:26.482000,0 days 00:00:29.080000,0 days 00:00:27.488000,0 days 01:10:08.219000,0 days 01:10:37.299000,0 days 01:11:04.787000,196.0,249.0,270.0,294.0,False,MEDIUM,11.0,True,McLaren,0 days 01:09:41.711000,2025-05-18 13:17:15.626,1,3.0,False,,False,True
0 days 01:12:26.782000,NOR,4,0 days 00:01:22.021000,12.0,1.0,,,0 days 00:00:26.049000,0 days 00:00:28.644000,0 days 00:00:27.328000,0 days 01:11:30.836000,0 days 01:11:59.480000,0 days 01:12:26.808000,211.0,249.0,271.0,294.0,False,MEDIUM,12.0,True,McLaren,0 days 01:11:04.761000,2025-05-18 13:18:38.676,1,3.0,False,,False,True
0 days 01:13:48.074000,NOR,4,0 days 00:01:21.292000,13.0,1.0,,,0 days 00:00:25.683000,0 days 00:00:28.189000,0 days 00:00:27.420000,0 days 01:12:52.491000,0 days 01:13:20.680000,0 days 01:13:48.100000,216.0,255.0,271.0,288.0,True,MEDIUM,13.0,True,McLaren,0 days 01:12:26.782000,2025-05-18 13:20:00.697,1,3.0,False,,False,True
0 days 01:15:09.396000,NOR,4,0 days 00:01:21.322000,14.0,1.0,,,0 days 00:00:25.851000,0 days 00:00:28.174000,0 days 00:00:27.297000,0 days 01:14:13.951000,0 days 01:14:42.125000,0 days 01:15:09.422000,,252.0,271.0,289.0,False,MEDIUM,14.0,True,McLaren,0 days 01:13:48.074000,2025-05-18 13:21:21.989,1,2.0,False,,False,True
0 days 01:16:30.452000,NOR,4,0 days 00:01:21.056000,15.0,1.0,,,0 days 00:00:25.713000,0 days 00:00:28.137000,0 days 00:00:27.206000,0 days 01:15:35.135000,0 days 01:16:03.272000,0 days 01:16:30.478000,220.0,256.0,272.0,292.0,True,MEDIUM,15.0,True,McLaren,0 days 01:15:09.396000,2025-05-18 13:22:43.311,1,2.0,False,,False,True
0 days 01:17:51.281000,NOR,4,0 days 00:01:20.829000,16.0,1.0,,,0 days 00:00:25.598000,0 days 00:00:28.065000,0 days 00:00:27.166000,0 days 01:16:56.076000,0 days 01:17:24.141000,0 days 01:17:51.307000,221.0,255.0,273.0,290.0,True,MEDIUM,16.0,True,McLaren,0 days 01:16:30.452000,2025-05-18 13:24:04.367,1,2.0,False,,False,True
0 days 01:19:12.114000,NOR,4,0 days 00:01:20.833000,17.0,1.0,,,0 days 00:00:25.516000,0 days 00:00:28.089000,0 days 00:00:27.228000,0 days 01:18:16.823000,0 days 01:18:44.912000,0 days 01:19:12.140000,219.0,256.0,273.0,289.0,False,MEDIUM,17.0,True,McLaren,0 days 01:17:51.281000,2025-05-18 13:25:25.196,1,2.0,False,,False,True
0 days 01:20:33.236000,NOR,4,0 days 00:01:21.122000,18.0,1.0,,,0 days 00:00:25.524000,0 days 00:00:28.309000,0 days 00:00:27.289000,0 days 01:19:37.664000,0 days 01:20:05.973000,0 days 01:20:33.262000,,256.0,271.0,291.0,False,MEDIUM,18.0,True,McLaren,0 days 01:19:12.114000,2025-05-18 13:26:46.029,1,2.0,False,,False,True
0 days 01:21:54.182000,NOR,4,0 days 00:01:20.946000,19.0,1.0,,,0 days 00:00:25.533000,0 days 00:00:28.183000,0 days 00:00:27.230000,0 days 01:20:58.795000,0 days 01:21:26.978000,0 days 01:21:54.208000,220.0,256.0,272.0,289.0,False,MEDIUM,19.0,True,McLaren,0 days 01:20:33.236000,2025-05-18 13:28:07.151,1,2.0,False,,False,True
0 days 01:23:15.353000,NOR,4,0 days 00:01:21.171000,20.0,1.0,,,0 days 00:00:25.614000,0 days 00:00:28.265000,0 days 00:00:27.292000,0 days 01:22:19.822000,0 days 01:22:48.087000,0 days 01:23:15.379000,219.0,255.0,272.0,293.0,False,MEDIUM,20.0,True,McLaren,0 days 01:21:54.182000,2025-05-18 13:29:28.097,1,2.0,False,,False,True
